notice_id,candidate_count,portal_id
N000005,4,P215
N000013,3,P088
N000021,0,P004
N000029,1,P002
N000037,0,P094
N000045,4,P137
N000053,5,P094
N000061,2,P231
N000069,0,P214
N000077,1,P003
N000085,3,P003
N000093,0,P003
N000101,3,P032
N000109,0,P006
N000117,0,P229
N000125,0,P168
N000133,0,P004
N000141,2,P071
N000149,2,P227
N000157,4,P004
N000165,2,P006
N000173,5,P106
N000181,0,P120
N000189,1,P056
N000197,2,P091
N000205,0,P002
N000213,0,P072
N000221,0,P249
N000229,0,P034
N000237,3,P004
N000245,4,P096
N000253,1,P002
N000261,0,P168
N000269,5,P211
N000277,0,P002
N000285,4,P189
N000293,1,P215
N000301,6,P006
N000309,0,P006
N000317,0,P260
N000325,5,P236
N000333,0,P069
N000341,0,P002
N000349,1,P200
N000357,2,P004
N000365,3,P014
N000373,2,P250
N000381,3,P227
N000389,3,P094
N000397,0,P003
N000405,1,P097
N000413,2,P094
N000421,1,P217
N000429,3,P004
N000437,0,P004
N000445,6,P001
N000453,1,P137
N000461,0,P001
N000469,4,P003
N000477,5,P094
N000485,4,P094
N000493,0,P094
N000501,1,P073
N000509,0,P094
N000517,0,P004
N000525,0,P002
N000533,6,P200
N000541,6,P003
N000549,5,P006
N000557,3,P078
N000565,2,P181
N000573,0,P002
N000581,0,P003
N000589,0,P239
N000597,0,P001
N000605,0,P094
N000613,0,P240
N000621,4,P240
N000629,3,P143
N000637,0,P094
N000645,4,P097
N000653,4,P060
N000661,0,P232
N000669,0,P221
N000677,0,P221
N000685,0,P001
N000693,2,P167
N000701,0,P001
N000709,5,P166
N000717,0,P002
N000725,4,P003
N000733,1,P202
N000741,7,P240
N000749,2,P028
N000757,5,P003
N000765,0,P192
N000773,0,P150
N000781,2,P005
N000789,1,P227
N000797,4,P002
N000805,1,P004
N000813,0,P013
N000821,0,P094
N000829,6,P003
N000837,0,P183
N000845,2,P020
N000853,0,P006
N000861,3,P195
N000869,2,P094
N000877,0,P020
N000885,2,P005
N000893,0,P179
N000901,0,P240
N000909,2,P020
N000917,4,P215
N000925,5,P229
N000933,2,P088
N000941,3,P094
N000949,0,P006
N000957,0,P221
N000965,0,P094
N000973,1,P180
N000981,1,P037
N000989,0,P035
N000997,1,P071
N001005,1,P001
N001013,0,P058
N001021,1,P228
N001029,1,P106
N001037,0,P241
N001045,4,P260
N001053,3,P056
N001061,5,P215
N001069,3,P240
N001077,5,P094
N001085,2,P020
N001093,0,P002
N001101,1,P001
N001109,0,P094
N001117,1,P094
N001125,1,P006
N001133,4,P094
N001141,2,P141
N001149,0,P182
N001157,6,P094
N001165,2,P133
N001173,1,P004
N001181,2,P235
N001189,1,P026
N001197,0,P001
N001205,1,P228
N001213,2,P002
N001221,0,P006
N001229,0,P094
N001237,1,P004
N001245,1,P094
N001253,0,P219
N001261,4,P240
N001269,5,P020
N001277,4,P228
N001285,0,P001
N001293,1,P094
N001301,1,P098
N001309,0,P004
N001317,1,P240
N001325,1,P222
N001333,3,P002
N001341,2,P225
N001349,1,P002
N001357,2,P148
N001365,3,P048
N001373,1,P005
N001381,4,P056
N001389,2,P004
N001397,2,P168
N001405,1,P122
N001413,3,P156
N001421,0,P005
N001429,0,P004
N001437,0,P167
N001445,2,P094
N001453,0,P005
N001461,2,P099
N001469,1,P004
N001477,0,P087
N001485,3,P240
N001493,1,P003
N001501,6,P211
N001509,4,P094
N001517,2,P001
N001525,0,P004
N001533,3,P136
N001541,2,P044
N001549,0,P003
N001557,2,P094
N001565,1,P240
N001573,1,P238
N001581,4,P021
N001589,0,P002
N001597,0,P005
N001605,1,P001
N001613,0,P013
N001621,3,P044
N001629,1,P210
N001637,0,P221
N001645,3,P019
N001653,1,P006
N001661,6,P044
N001669,2,P097
N001677,0,P003
N001685,2,P002
N001693,1,P106
N001701,0,P146
N001709,1,P242
N001717,1,P240
N001725,0,P001
N001733,0,P248
N001741,3,P005
N001749,4,P003
N001757,1,P235
N001765,2,P006
N001773,1,P235
N001781,5,P097
N001789,2,P014
N001797,0,P094
N001805,4,P217
N001813,1,P138
N001821,2,P006
N001829,1,P094
N001837,6,P190
N001845,0,P001
N001853,2,P020
N001861,0,P081
N001869,0,P004
N001877,0,P004
N001885,2,P250
N001893,2,P249
N001901,1,P232
N001909,0,P004
N001917,5,P054
N001925,0,P004
N001933,3,P257
N001941,0,P221
N001949,1,P002
N001957,1,P078
N001965,1,P044
N001973,0,P021
N001981,0,P145
N001989,1,P099
N001997,7,P044
N002005,0,P094
N002013,4,P200
N002021,4,P002
N002029,1,P091
N002037,6,P181
N002045,1,P001
N002053,2,P215
N002061,0,P005
N002069,2,P001
N002077,3,P215
N002085,0,P088
N002093,5,P260
N002101,2,P217
N002109,0,P167
N002117,8,P240
N002125,3,P175
N002133,0,P029
N002141,0,P090
N002149,0,P244
N002157,4,P229
N002165,2,P181
N002173,5,P071
N002181,0,P234
N002189,0,P002
N002197,2,P240
N002205,5,P215
N002213,1,P094
N002221,0,P020
N002229,0,P004
N002237,2,P001
N002245,0,P094
N002253,4,P129
N002261,2,P215
N002269,0,P211
N002277,0,P044
N002285,0,P001
N002293,4,P144
N002301,4,P004
N002309,1,P005
N002317,3,P096
N002325,0,P006
N002333,2,P163
N002341,2,P195
N002349,0,P002
N002357,0,P094
N002365,0,P117
N002373,0,P004
N002381,5,P036
N002389,4,P208
N002397,4,P005
N002405,0,P240
N002413,6,P044
N002421,7,P003
N002429,5,P191
N002437,0,P020
N002445,0,P094
N002453,0,P094
N002461,0,P094
N002469,2,P028
N002477,5,P020
N002485,0,P142
N002493,7,P002
N002501,7,P006
N002509,1,P003
N002517,5,P006
N002525,2,P229
N002533,0,P094
N002541,0,P049
N002549,2,P049
N002557,0,P002
N002565,0,P001
N002573,0,P005
N002581,0,P209
N002589,2,P003
N002597,0,P001
N002605,0,P006
N002613,0,P004
N002621,0,P001
N002629,3,P020
N002637,0,P001
N002645,1,P003
N002653,4,P001
N002661,5,P199
N002669,0,P001
N002677,7,P242
N002685,2,P006
N002693,1,P005
N002701,5,P001
N002709,1,P003
N002717,0,P004
N002725,0,P221
N002733,4,P094
N002741,5,P089
N002749,3,P006
N002757,0,P146
N002765,4,P005
N002773,2,P001
N002781,0,P183
N002789,1,P180
N002797,4,P005
N002805,0,P136
N002813,0,P005
N002821,1,P006
N002829,0,P020
N002837,1,P050
N002845,0,P002
N002853,1,P001
N002861,1,P094
N002869,5,P094
N002877,4,P222
N002885,0,P215
N002893,1,P013
N002901,3,P002
N002909,2,P094
N002917,1,P105
N002925,5,P003
N002933,2,P153
N002941,1,P005
N002949,5,P112
N002957,0,P003
N002965,6,P249
N002973,3,P001
N002981,0,P001
N002989,5,P002
N002997,4,P005
N003005,0,P002
N003013,3,P002
N003021,1,P005
N003029,0,P214
N003037,0,P062
N003045,0,P003
N003053,5,P214
N003061,4,P043
N003069,1,P073
N003077,3,P002
N003085,4,P044
N003093,1,P004
N003101,2,P127
N003109,3,P005
N003117,1,P002
N003125,2,P219
N003133,4,P094
N003141,0,P003
N003149,1,P240
N003157,0,P020
N003165,3,P181
N003173,1,P180
N003181,6,P165
N003189,4,P094
N003197,1,P002
N003205,0,P221
N003213,0,P088
N003221,0,P094
N003229,0,P087
N003237,2,P001
N003245,1,P006
N003253,0,P004
N003261,1,P228
N003269,4,P243
N003277,0,P260
N003285,0,P005
N003293,6,P215
N003301,1,P246
N003309,0,P004
N003317,0,P036
N003325,0,P094
N003333,0,P005
N003341,0,P240
N003349,4,P009
N003357,0,P094
N003365,3,P167
N003373,0,P002
N003381,6,P094
N003389,0,P001
N003397,4,P003
N003405,1,P094
N003413,2,P240
N003421,5,P094
N003429,3,P004
N003437,3,P005
N003445,2,P072
N003453,0,P003
N003461,4,P001
N003469,3,P001
N003477,0,P006
N003485,1,P004
N003493,2,P174
N003501,4,P003
N003509,1,P094
N003517,5,P027
N003525,4,P078
N003533,2,P094
N003541,0,P048
N003549,1,P006
N003557,2,P020
N003565,1,P005
N003573,1,P002
N003581,6,P020
N003589,1,P129
N003597,0,P001
N003605,0,P020
N003613,1,P181
N003621,0,P096
N003629,1,P002
N003637,7,P122
N003645,0,P006
N003653,0,P006
N003661,5,P044
N003669,3,P069
N003677,0,P002
N003685,5,P137
N003693,0,P112
N003701,4,P094
N003709,0,P258
N003717,0,P181
N003725,2,P002
N003733,1,P094
N003741,4,P240
N003749,4,P003
N003757,0,P218
N003765,0,P003
N003773,6,P232
N003781,3,P099
N003789,7,P006
N003797,1,P081
N003805,3,P003
N003813,0,P219
N003821,0,P002
N003829,1,P094
N003837,6,P004
N003845,2,P111
N003853,0,P172
N003861,1,P255
N003869,3,P006
N003877,6,P001
N003885,0,P094
N003893,0,P094
N003901,0,P094
N003909,0,P001
N003917,0,P013
N003925,2,P238
N003933,0,P152
N003941,3,P005
N003949,0,P004
N003957,1,P030
N003965,7,P094
N003973,0,P094
N003981,2,P187
N003989,3,P094
N003997,0,P241
N004005,0,P005
N004013,1,P002
N004021,0,P207
N004029,1,P006
N004037,3,P003
N004045,0,P005
N004053,0,P001
N004061,3,P094
N004069,0,P006
N004077,5,P020
N004085,2,P069
N004093,0,P222
N004101,2,P002
N004109,3,P088
N004117,2,P003
N004125,4,P003
N004133,1,P003
N004141,0,P111
N004149,0,P238
N004157,2,P061
N004165,4,P218
N004173,0,P090
N004181,4,P003
N004189,3,P094
N004197,3,P238
N004205,4,P089
N004213,2,P058
N004221,0,P002
N004229,0,P002
N004237,4,P094
N004245,1,P209
N004253,6,P216
N004261,6,P003
N004269,0,P245
N004277,0,P006
N004285,4,P240
N004293,0,P020
N004301,0,P006
N004309,0,P004
N004317,0,P004
N004325,5,P141
N004333,0,P208
N004341,0,P046
N004349,0,P005
N004357,1,P057
N004365,0,P221
N004373,4,P002
N004381,3,P094
N004389,7,P146
N004397,0,P150
N004405,2,P003
N004413,0,P002
N004421,3,P211
N004429,0,P020
N004437,0,P001
N004445,0,P140
N004453,4,P005
N004461,2,P240
N004469,2,P122
N004477,2,P094
N004485,0,P240
N004493,2,P064
N004501,0,P238
N004509,3,P073
N004517,4,P044
N004525,0,P002
N004533,0,P094
N004541,6,P044
N004549,2,P003
N004557,0,P122
N004565,0,P002
N004573,0,P090
N004581,0,P052
N004589,0,P094
N004597,0,P003
N004605,1,P108
N004613,0,P221
N004621,0,P003
N004629,0,P003
N004637,5,P097
N004645,5,P240
N004653,3,P240
N004661,0,P094
N004669,0,P020
N004677,2,P215
N004685,0,P140
N004693,0,P006
N004701,0,P001
N004709,6,P230
N004717,0,P004
N004725,3,P094
N004733,2,P003
N004741,1,P227
N004749,2,P181
N004757,0,P054
N004765,0,P094
N004773,5,P077
N004781,0,P011
N004789,3,P057
N004797,0,P044
N004805,0,P005
N004813,0,P094
N004821,0,P094
N004829,0,P094
N004837,4,P141
N004845,5,P001
N004853,0,P094
N004861,0,P002
N004869,2,P112
N004877,2,P143
N004885,2,P240
N004893,1,P227
N004901,2,P240
N004909,0,P005
N004917,1,P094
N004925,0,P073
N004933,2,P005
N004941,0,P020
N004949,0,P203
N004957,0,P094
N004965,3,P094
N004973,7,P257
N004981,1,P013
N004989,2,P088
N004997,2,P005
N005005,3,P002
N005013,0,P001
N005021,3,P004
N005029,0,P077
N005037,5,P087
N005045,1,P242
N005053,0,P003
N005061,0,P060
N005069,0,P094
N005077,2,P004
N005085,0,P020
N005093,1,P162
N005101,1,P086
N005109,1,P105
N005117,4,P111
N005125,2,P020
N005133,0,P225
N005141,0,P137
N005149,4,P094
N005157,7,P124
N005165,0,P094
N005173,2,P014
N005181,2,P005
N005189,1,P094
N005197,6,P044
N005205,6,P229
N005213,0,P111
N005221,1,P004
N005229,3,P020
N005237,4,P094
N005245,2,P005
N005253,5,P020
N005261,4,P044
N005269,0,P006
N005277,4,P246
N005285,5,P094
N005293,0,P013
N005301,1,P001
N005309,0,P002
N005317,0,P031
N005325,0,P004
N005333,1,P195
N005341,3,P106
N005349,0,P250
N005357,1,P094
N005365,0,P106
N005373,2,P240
N005381,0,P005
N005389,1,P041
N005397,0,P001
N005405,0,P120
N005413,0,P001
N005421,0,P109
N005429,0,P006
N005437,2,P073
N005445,0,P003
N005453,3,P207
N005461,0,P245
N005469,0,P094
N005477,0,P155
N005485,0,P001
N005493,1,P004
N005501,0,P093
N005509,4,P094
N005517,0,P004
N005525,2,P002
N005533,1,P003
N005541,0,P140
N005549,0,P001
N005557,0,P044
N005565,2,P094
N005573,5,P208
N005581,0,P001
N005589,1,P005
N005597,1,P001
N005605,6,P044
N005613,0,P006
N005621,4,P228
N005629,2,P005
N005637,3,P073
N005645,0,P240
N005653,1,P094
N005661,2,P180
N005669,2,P003
N005677,2,P195
N005685,0,P123
N005693,0,P001
N005701,1,P183
N005709,1,P002
N005717,5,P004
N005725,0,P005
N005733,2,P002
N005741,1,P094
N005749,0,P006
N005757,6,P207
N005765,0,P189
N005773,4,P198
N005781,4,P139
N005789,5,P002
N005797,5,P020
N005805,0,P001
N005813,1,P115
N005821,0,P004
N005829,1,P034
N005837,0,P003
N005845,0,P202
N005853,0,P244
N005861,0,P003
N005869,0,P006
N005877,0,P005
N005885,1,P238
N005893,3,P002
N005901,3,P154
N005909,1,P002
N005917,2,P057
N005925,4,P044
N005933,0,P238
N005941,0,P002
N005949,2,P094
N005957,3,P004
N005965,5,P006
N005973,0,P003
N005981,1,P069
N005989,5,P005
N005997,2,P003
N006005,2,P020
N006013,6,P179
N006021,1,P094
N006029,1,P232
N006037,1,P001
N006045,0,P002
N006053,2,P004
N006061,5,P237
N006069,2,P094
N006077,3,P002
N006085,1,P189
N006093,3,P010
N006101,7,P229
N006109,8,P030
N006117,7,P094
N006125,3,P180
N006133,0,P001
N006141,4,P148
N006149,2,P094
N006157,1,P046
N006165,0,P003
N006173,4,P056
N006181,0,P004
N006189,0,P003
N006197,1,P020
N006205,0,P020
N006213,1,P005
N006221,0,P156
N006229,0,P094
N006237,0,P003
N006245,2,P094
N006253,1,P200
N006261,0,P094
N006269,0,P006
N006277,3,P229
N006285,5,P056
N006293,0,P002
N006301,0,P003
N006309,0,P002
N006317,4,P235
N006325,2,P073
N006333,5,P006
N006341,0,P200
N006349,0,P001
N006357,1,P005
N006365,2,P167
N006373,3,P204
N006381,3,P038
N006389,5,P020
N006397,1,P003
N006405,0,P006
N006413,7,P215
N006421,0,P002
N006429,1,P081
N006437,4,P004
N006445,6,P094
N006453,3,P136
N006461,0,P003
N006469,0,P005
N006477,2,P005
N006485,1,P073
N006493,5,P240
N006501,4,P001
N006509,0,P121
N006517,4,P257
N006525,0,P025
N006533,0,P240
N006541,1,P003
N006549,1,P002
N006557,0,P003
N006565,2,P227
N006573,2,P047
N006581,0,P207
N006589,0,P146
N006597,0,P044
N006605,5,P139
N006613,0,P006
N006621,5,P189
N006629,0,P094
N006637,0,P003
N006645,1,P002
N006653,2,P002
N006661,1,P240
N006669,0,P222
N006677,0,P006
N006685,0,P002
N006693,1,P240
N006701,2,P086
N006709,3,P094
N006717,8,P094
N006725,5,P076
N006733,2,P020
N006741,5,P077
N006749,4,P181
N006757,0,P094
N006765,0,P240
N006773,1,P002
N006781,1,P003
N006789,3,P024
N006797,0,P100
N006805,8,P003
N006813,8,P129
N006821,1,P094
N006829,0,P006
N006837,2,P141
N006845,6,P215
N006853,2,P088
N006861,4,P003
N006869,0,P002
N006877,0,P004
N006885,1,P001
N006893,6,P003
N006901,0,P217
N006909,0,P094
N006917,2,P020
N006925,0,P005
N006933,0,P187
N006941,0,P020
N006949,2,P190
N006957,2,P105
N006965,2,P094
N006973,2,P004
N006981,0,P068
N006989,1,P002
N006997,2,P214
N007005,7,P004
N007013,1,P004
N007021,0,P003
N007029,0,P114
N007037,3,P094
N007045,0,P227
N007053,3,P006
N007061,0,P003
N007069,2,P020
N007077,4,P207
N007085,0,P003
N007093,1,P119
N007101,4,P006
N007109,0,P002
N007117,0,P002
N007125,3,P004
N007133,8,P181
N007141,4,P091
N007149,0,P005
N007157,0,P170
N007165,0,P002
N007173,0,P046
N007181,4,P089
N007189,1,P014
N007197,4,P001
N007205,4,P061
N007213,0,P003
N007221,7,P253
N007229,1,P001
N007237,5,P227
N007245,1,P006
N007253,0,P215
N007261,0,P232
N007269,0,P094
N007277,0,P002
N007285,4,P110
N007293,3,P075
N007301,0,P051
N007309,1,P003
N007317,2,P094
N007325,1,P153
N007333,3,P199
N007341,0,P013
N007349,4,P181
N007357,1,P231
N007365,4,P001
N007373,1,P094
N007381,3,P004
N007389,3,P004
N007397,2,P096
N007405,0,P020
N007413,0,P011
N007421,4,P094
N007429,2,P001
N007437,3,P166
N007445,0,P208
N007453,7,P168
N007461,5,P003
N007469,2,P088
N007477,1,P001
N007485,4,P006
N007493,4,P105
N007501,0,P138
N007509,0,P002
N007517,0,P240
N007525,2,P202
N007533,2,P005
N007541,3,P020
N007549,2,P240
N007557,1,P003
N007565,5,P164
N007573,1,P088
N007581,0,P006
N007589,4,P043
N007597,0,P001
N007605,0,P001
N007613,0,P077
N007621,6,P113
N007629,0,P044
N007637,1,P005
N007645,1,P030
N007653,5,P058
N007661,3,P141
N007669,0,P094
N007677,1,P231
N007685,6,P056
N007693,0,P004
N007701,4,P005
N007709,0,P094
N007717,5,P002
N007725,0,P179
N007733,0,P001
N007741,1,P029
N007749,0,P003
N007757,0,P094
N007765,0,P215
N007773,5,P097
N007781,1,P001
N007789,1,P020
N007797,4,P006
N007805,5,P020
N007813,0,P001
N007821,0,P142
N007829,0,P002
N007837,4,P020
N007845,0,P006
N007853,2,P094
N007861,0,P002
N007869,0,P238
N007877,0,P180
N007885,4,P139
N007893,1,P160
N007901,0,P004
N007909,5,P001
N007917,3,P241
N007925,0,P001
N007933,0,P003
N007941,0,P006
N007949,2,P059
N007957,4,P240
N007965,0,P002
N007973,1,P210
N007981,3,P027
N007989,2,P049
N007997,2,P197
N008005,0,P001
N008013,1,P122
N008021,7,P020
N008029,2,P094
N008037,0,P129
N008045,3,P002
N008053,1,P216
N008061,4,P228
N008069,2,P202
N008077,0,P250
N008085,4,P003
N008093,2,P055
N008101,2,P026
N008109,5,P219
N008117,0,P189
N008125,0,P003
N008133,3,P136
N008141,2,P228
N008149,1,P006
N008157,0,P004
N008165,0,P241
N008173,3,P207
N008181,1,P189
N008189,2,P159
N008197,1,P225
N008205,0,P004
N008213,0,P215
N008221,0,P001
N008229,1,P207
N008237,0,P227
N008245,1,P003
N008253,6,P103
N008261,3,P001
N008269,4,P001
N008277,0,P183
N008285,2,P002
N008293,4,P004
N008301,1,P179
N008309,0,P094
N008317,0,P094
N008325,0,P257
N008333,2,P063
N008341,1,P240
N008349,0,P001
N008357,1,P070
N008365,0,P094
N008373,0,P239
N008381,0,P004
N008389,0,P221
N008397,0,P004
N008405,1,P006
N008413,3,P041
N008421,0,P040
N008429,3,P003
N008437,0,P094
N008445,2,P004
N008453,1,P002
N008461,5,P020
N008469,2,P257
N008477,2,P216
N008485,2,P159
N008493,1,P240
N008501,0,P094
N008509,5,P201
N008517,0,P004
N008525,1,P212
N008533,2,P094
N008541,2,P005
N008549,1,P020
N008557,5,P136
N008565,2,P006
N008573,0,P191
N008581,0,P094
N008589,1,P006
N008597,2,P240
N008605,6,P094
N008613,5,P229
N008621,2,P002
N008629,6,P232
N008637,6,P240
N008645,0,P001
N008653,0,P094
N008661,0,P008
N008669,6,P020
N008677,1,P174
N008685,1,P004
N008693,4,P094
N008701,6,P020
N008709,3,P175
N008717,1,P004
N008725,3,P181
N008733,0,P025
N008741,0,P001
N008749,0,P001
N008757,1,P001
N008765,0,P240
N008773,1,P020
N008781,0,P026
N008789,2,P167
N008797,0,P139
N008805,0,P242
N008813,1,P002
N008821,0,P105
N008829,4,P004
N008837,5,P002
N008845,6,P230
N008853,4,P213
N008861,0,P199
N008869,0,P097
N008877,0,P002
N008885,0,P228
N008893,0,P003
N008901,0,P004
N008909,8,P006
N008917,0,P052
N008925,4,P088
N008933,0,P215
N008941,6,P044
N008949,2,P253
N008957,3,P223
N008965,3,P006
N008973,1,P005
N008981,7,P093
N008989,2,P005
N008997,2,P094
N009005,3,P094
N009013,8,P240
N009021,0,P005
N009029,8,P258
N009037,3,P004
N009045,0,P061
N009053,0,P094
N009061,1,P026
N009069,1,P005
N009077,0,P005
N009085,0,P001
N009093,6,P001
N009101,1,P007
N009109,4,P006
N009117,2,P141
N009125,0,P221
N009133,2,P003
N009141,1,P129
N009149,0,P094
N009157,2,P020
N009165,1,P200
N009173,0,P006
N009181,0,P221
N009189,1,P006
N009197,1,P002
N009205,2,P005
N009213,4,P004
N009221,1,P005
N009229,3,P094
N009237,0,P006
N009245,0,P253
N009253,3,P227
N009261,0,P094
N009269,0,P094
N009277,1,P044
N009285,0,P004
N009293,0,P240
N009301,2,P020
N009309,0,P094
N009317,0,P005
N009325,1,P146
N009333,2,P005
N009341,3,P096
N009349,1,P136
N009357,5,P194
N009365,1,P002
N009373,4,P105
N009381,2,P240
N009389,4,P189
N009397,3,P004
N009405,1,P005
N009413,4,P047
N009421,5,P004
N009429,7,P002
N009437,0,P004
N009445,0,P001
N009453,4,P006
N009461,6,P002
N009469,1,P002
N009477,0,P006
N009485,0,P004
N009493,0,P002
N009501,6,P094
N009509,0,P146
N009517,1,P081
N009525,0,P094
N009533,1,P094
N009541,0,P020
N009549,0,P006
N009557,0,P005
N009565,1,P165
N009573,1,P002
N009581,0,P146
N009589,0,P001
N009597,7,P073
N009605,6,P006
N009613,3,P241
N009621,5,P094
N009629,0,P092
N009637,1,P056
N009645,0,P242
N009653,2,P232
N009661,4,P094
N009669,2,P094
N009677,5,P094
N009685,0,P136
N009693,3,P026
N009701,1,P196
N009709,0,P050
N009717,3,P002
N009725,4,P094
N009733,2,P069
N009741,0,P003
N009749,3,P001
N009757,5,P001
N009765,7,P001
N009773,1,P002
N009781,0,P240
N009789,1,P001
N009797,0,P216
N009805,1,P240
N009813,3,P001
N009821,0,P044
N009829,0,P001
N009837,0,P013
N009845,0,P001
N009853,0,P003
N009861,3,P170
N009869,5,P057
N009877,0,P006
N009885,0,P001
N009893,0,P094
N009901,0,P006
N009909,6,P106
N009917,0,P097
N009925,6,P094
N009933,4,P189
N009941,0,P153
N009949,5,P006
N009957,0,P002
N009965,3,P255
N009973,0,P016
N009981,1,P002
N009989,1,P094
N009997,0,P041
N010005,0,P117
N010013,2,P228
N010021,0,P020
N010029,6,P179
N010037,0,P001
N010045,1,P227
N010053,1,P004
N010061,0,P006
N010069,0,P003
N010077,1,P006
N010085,3,P006
N010093,0,P005
N010101,2,P001
N010109,0,P003
N010117,0,P054
N010125,5,P094
N010133,0,P187
N010141,1,P002
N010149,1,P094
N010157,6,P091
N010165,2,P003
N010173,0,P227
N010181,0,P001
N010189,2,P240
N010197,0,P102
N010205,0,P240
N010213,5,P006
N010221,0,P003
N010229,2,P044
N010237,0,P005
N010245,0,P005
N010253,0,P005
N010261,2,P001
N010269,0,P013
N010277,2,P139
N010285,1,P069
N010293,0,P135
N010301,5,P005
N010309,0,P004
N010317,2,P021
N010325,3,P094
N010333,0,P013
N010341,0,P196
N010349,5,P086
N010357,6,P001
N010365,0,P094
N010373,3,P240
N010381,1,P044
N010389,2,P240
N010397,5,P094
N010405,1,P006
N010413,0,P001
N010421,0,P002
N010429,8,P077
N010437,0,P005
N010445,0,P031
N010453,2,P240
N010461,0,P005
N010469,2,P044
N010477,0,P028
N010485,2,P004
N010493,2,P031
N010501,4,P020
N010509,0,P006
N010517,0,P094
N010525,2,P094
N010533,0,P094
N010541,5,P161
N010549,5,P136
N010557,0,P181
N010565,3,P094
N010573,1,P241
N010581,2,P002
N010589,1,P044
N010597,3,P001
N010605,0,P247
N010613,2,P031
N010621,1,P094
N010629,3,P006
N010637,0,P006
N010645,2,P117
N010653,4,P094
N010661,0,P004
N010669,0,P094
N010677,6,P146
N010685,0,P013
N010693,3,P003
N010701,1,P189
N010709,0,P060
N010717,0,P004
N010725,0,P001
N010733,0,P244
N010741,1,P094
N010749,5,P094
N010757,0,P020
N010765,6,P021
N010773,0,P240
N010781,0,P181
N010789,4,P161
N010797,0,P013
N010805,0,P094
N010813,1,P001
N010821,2,P003
N010829,1,P006
N010837,0,P006
N010845,0,P005
N010853,3,P006
N010861,1,P236
N010869,0,P200
N010877,0,P238
N010885,4,P003
N010893,0,P153
N010901,0,P106
N010909,1,P003
N010917,1,P002
N010925,3,P181
N010933,5,P061
N010941,1,P026
N010949,1,P215
N010957,2,P240
N010965,4,P004
N010973,3,P198
N010981,1,P094
N010989,0,P022
N010997,0,P015
N011005,1,P112
N011013,0,P189
N011021,0,P004
N011029,0,P001
N011037,2,P048
N011045,6,P189
N011053,2,P006
N011061,1,P020
N011069,0,P240
N011077,3,P028
N011085,5,P096
N011093,0,P123
N011101,0,P082
N011109,3,P001
N011117,1,P044
N011125,1,P002
N011133,0,P004
N011141,2,P094
N011149,6,P147
N011157,0,P002
N011165,2,P005
N011173,3,P020
N011181,0,P025
N011189,1,P094
N011197,4,P020
N011205,0,P229
N011213,0,P020
N011221,1,P116
N011229,0,P094
N011237,0,P004
N011245,4,P002
N011253,1,P001
N011261,4,P181
N011269,0,P001
N011277,3,P257
N011285,2,P003
N011293,2,P001
N011301,4,P020
N011309,8,P096
N011317,4,P167
N011325,0,P232
N011333,0,P005
N011341,0,P223
N011349,3,P005
N011357,0,P005
N011365,0,P004
N011373,0,P162
N011381,5,P217
N011389,0,P094
N011397,0,P249
N011405,0,P081
N011413,0,P006
N011421,1,P003
N011429,7,P214
N011437,8,P053
N011445,3,P094
N011453,3,P204
N011461,2,P002
N011469,0,P005
N011477,0,P087
N011485,0,P003
N011493,0,P020
N011501,3,P003
N011509,2,P005
N011517,1,P004
N011525,0,P214
N011533,0,P006
N011541,0,P094
N011549,3,P020
N011557,5,P181
N011565,7,P006
N011573,6,P231
N011581,2,P058
N011589,0,P136
N011597,0,P250
N011605,0,P219
N011613,0,P005
N011621,0,P151
N011629,1,P002
N011637,4,P002
N011645,1,P160
N011653,4,P004
N011661,1,P094
N011669,4,P028
N011677,4,P094
N011685,1,P003
N011693,0,P094
N011701,0,P239
N011709,1,P208
N011717,1,P028
N011725,0,P013
N011733,2,P255
N011741,3,P141
N011749,6,P002
N011757,0,P003
N011765,4,P240
N011773,0,P020
N011781,1,P020
N011789,0,P005
N011797,2,P094
N011805,1,P094
N011813,0,P221
N011821,0,P067
N011829,1,P020
N011837,1,P057
N011845,2,P001
N011853,0,P001
N011861,2,P116
N011869,0,P002
N011877,2,P005
N011885,4,P006
N011893,0,P124
N011901,2,P006
N011909,1,P240
N011917,3,P044
N011925,0,P001
N011933,0,P004
N011941,0,P215
N011949,6,P005
N011957,2,P027
N011965,2,P111
N011973,4,P240
N011981,0,P217
N011989,0,P003
N011997,5,P136
N000006,4,P069
N000014,0,P094
N000022,0,P235
N000030,1,P021
N000038,1,P020
N000046,2,P005
N000054,5,P141
N000062,2,P172
N000070,1,P002
N000078,0,P153
N000086,3,P004
N000094,1,P069
N000102,3,P094
N000110,6,P239
N000118,1,P004
N000126,0,P221
N000134,2,P020
N000142,5,P240
N000150,2,P232
N000158,0,P221
N000166,2,P174
N000174,5,P098
N000182,0,P006
N000190,1,P207
N000198,5,P003
N000206,1,P215
N000214,1,P240
N000222,0,P163
N000230,0,P002
N000238,3,P094
N000246,3,P232
N000254,6,P001
N000262,0,P006
N000270,5,P006
N000278,0,P073
N000286,4,P002
N000294,0,P002
N000302,4,P001
N000310,4,P088
N000318,0,P002
N000326,1,P006
N000334,0,P167
N000342,0,P004
N000350,1,P096
N000358,2,P222
N000366,0,P005
N000374,2,P100
N000382,3,P003
N000390,4,P146
N000398,0,P005
N000406,1,P094
N000414,2,P215
N000422,0,P001
